"Date Time, GMT-10:00","Temp, °C (LGR S/N: 21086839, SEN S/N: 21086839)","Intensity, Lux (LGR S/N: 21086839, SEN S/N: 21086839)"
23-03-14 01:52:34,29.352,0.0
23-03-14 02:52:34,29.252,0.0
23-03-14 03:52:34,29.152,0.0
23-03-14 04:52:34,29.152,0.0
23-03-14 05:52:34,29.152,0.0
23-03-14 06:52:34,29.252,1280.9
23-03-14 07:52:34,29.652,3788.9
23-03-14 08:52:34,29.853,3100.0
23-03-14 09:52:34,30.154,13777.9
23-03-14 10:52:34,30.054,11022.3
23-03-14 11:52:34,29.752,5338.9
23-03-14 12:52:34,30.255,19977.9
23-03-14 13:52:34,30.054,13089.0
23-03-14 14:52:34,29.752,14466.8
23-03-14 15:52:34,29.652,5166.7
23-03-14 16:52:34,29.252,2755.6
23-03-14 17:52:34,29.252,290.6
23-03-14 18:52:34,29.053,0.0
23-03-14 19:52:34,29.352,0.0
23-03-14 20:52:34,29.252,0.0
23-03-14 21:52:34,29.252,0.0
23-03-14 22:52:34,29.152,0.0
23-03-14 23:52:34,29.053,0.0
23-03-15 00:52:34,29.152,0.0
23-03-15 01:52:34,29.152,0.0
23-03-15 02:52:34,29.152,0.0
23-03-15 03:52:34,29.152,0.0
23-03-15 04:52:34,29.053,0.0
23-03-15 05:52:34,29.152,0.0
23-03-15 06:52:34,29.252,936.5
23-03-15 07:52:34,29.252,1894.5
23-03-15 08:52:34,29.252,1205.6
23-03-15 09:52:34,29.552,5338.9
23-03-15 10:52:34,29.352,2066.7
23-03-15 11:52:34,29.352,1302.4
23-03-15 12:52:34,29.452,2927.8
23-03-15 13:52:34,29.452,3272.2
23-03-15 14:52:34,29.452,5166.7
23-03-15 15:52:34,29.452,3616.7
23-03-15 16:52:34,29.352,2152.8
23-03-15 17:52:34,29.252,355.2
23-03-15 18:52:34,29.252,0.0
23-03-15 19:52:34,29.252,0.0
23-03-15 20:52:34,29.152,0.0
23-03-15 21:52:34,29.152,0.0
23-03-15 22:52:34,29.152,0.0
23-03-15 23:52:34,29.152,0.0
23-03-16 00:52:34,29.152,0.0
23-03-16 01:52:34,29.152,0.0
23-03-16 02:52:34,29.152,0.0
23-03-16 03:52:34,29.152,0.0
23-03-16 04:52:34,29.152,0.0
23-03-16 05:52:34,29.053,0.0
23-03-16 06:52:34,29.152,613.5
23-03-16 07:52:34,29.452,2755.6
23-03-16 08:52:34,29.652,12400.1
23-03-16 09:52:34,29.853,14466.8
23-03-16 10:52:34,30.054,15155.7
23-03-16 11:52:34,30.054,26178.0
23-03-16 12:52:34,29.953,13089.0
23-03-16 13:52:34,29.953,22044.6
23-03-16 14:52:34,29.752,16533.4
23-03-16 15:52:34,29.452,9644.5
23-03-16 16:52:34,29.452,3788.9
23-03-16 17:52:34,29.352,947.2
23-03-16 18:52:34,29.252,0.0
23-03-16 19:52:34,29.352,0.0
23-03-16 20:52:34,29.352,0.0
23-03-16 21:52:34,29.252,0.0
23-03-16 22:52:34,29.252,0.0
23-03-16 23:52:34,29.152,0.0
23-03-17 00:52:34,29.252,0.0
23-03-17 01:52:34,29.152,0.0
23-03-17 02:52:34,29.152,0.0
23-03-17 03:52:34,29.152,0.0
23-03-17 04:52:34,29.152,0.0
23-03-17 05:52:34,29.152,0.0
23-03-17 06:52:34,29.252,1280.9
23-03-17 07:52:34,29.552,3788.9
23-03-17 08:52:34,29.652,6200.0
23-03-17 09:52:34,29.953,12400.1
23-03-17 10:52:34,30.154,24800.2
23-03-17 11:52:34,30.054,26178.0
23-03-17 12:52:34,29.853,18600.1
23-03-17 13:52:34,29.552,6200.0
23-03-17 14:52:34,29.853,12400.1
23-03-17 15:52:34,29.552,4822.3
23-03-17 16:52:34,29.252,1463.9
23-03-17 17:52:34,29.252,322.9
23-03-17 18:52:34,29.152,0.0
23-03-17 19:52:34,29.152,0.0
23-03-17 20:52:34,29.152,0.0
23-03-17 21:52:34,29.152,0.0
23-03-17 22:52:34,29.152,0.0
23-03-17 23:52:34,29.152,0.0
23-03-18 00:52:34,29.152,0.0
23-03-18 01:52:34,29.053,0.0
23-03-18 02:52:34,29.053,0.0
23-03-18 03:52:34,29.053,0.0
23-03-18 04:52:34,29.053,0.0
23-03-18 05:52:34,29.053,0.0
23-03-18 06:52:34,29.152,1463.9
23-03-18 07:52:34,29.252,3616.7
23-03-18 08:52:34,29.452,5166.7
23-03-18 09:52:34,29.552,8266.7
23-03-18 10:52:34,29.953,17911.2
23-03-18 11:52:34,30.054,22044.6
23-03-18 12:52:34,29.953,18600.1
23-03-18 13:52:34,29.853,19289.0
23-03-18 14:52:34,29.552,11711.2
23-03-18 15:52:34,29.452,5338.9
23-03-18 16:52:34,29.152,1894.5
23-03-18 17:52:34,29.252,236.8
23-03-18 18:52:34,29.252,0.0
23-03-18 19:52:34,29.152,0.0
23-03-18 20:52:34,29.152,0.0
23-03-18 21:52:34,29.152,0.0
23-03-18 22:52:34,29.152,0.0
23-03-18 23:52:34,29.152,0.0
23-03-19 00:52:34,29.152,0.0
23-03-19 01:52:34,29.053,0.0
23-03-19 02:52:34,29.053,0.0
23-03-19 03:52:34,29.053,0.0
23-03-19 04:52:34,29.053,0.0
23-03-19 05:52:34,29.053,0.0
23-03-19 06:52:34,29.053,968.8
23-03-19 07:52:34,29.252,3272.2
23-03-19 08:52:34,29.352,4994.5
23-03-19 09:52:34,29.452,7233.4
23-03-19 10:52:34,29.552,8611.2
23-03-19 11:52:34,29.452,6544.5
23-03-19 12:52:34,29.452,6200.0
23-03-19 13:52:34,29.452,9644.5
23-03-19 14:52:34,29.352,6544.5
23-03-19 15:52:34,29.252,2927.8
23-03-19 16:52:34,29.152,1151.7
23-03-19 17:52:34,29.053,290.6
23-03-19 18:52:34,29.053,0.0
23-03-19 19:52:34,29.053,0.0
23-03-19 20:52:34,29.053,0.0
23-03-19 21:52:34,29.053,0.0
23-03-19 22:52:34,29.053,0.0
23-03-19 23:52:34,29.053,0.0
23-03-20 00:52:34,29.152,0.0
23-03-20 01:52:34,29.053,0.0
23-03-20 02:52:34,29.053,0.0
23-03-20 03:52:34,29.053,0.0
23-03-20 04:52:34,29.053,0.0
23-03-20 05:52:34,29.053,0.0
23-03-20 06:52:34,29.053,839.6
23-03-20 07:52:34,29.252,3444.5
23-03-20 08:52:34,29.452,6200.0
23-03-20 09:52:34,29.853,17222.3
23-03-20 10:52:34,29.853,16533.4
23-03-20 11:52:34,29.853,22044.6
23-03-20 12:52:34,29.452,4994.5
23-03-20 13:52:34,29.752,16533.4
23-03-20 14:52:34,29.652,14466.8
23-03-20 15:52:34,29.452,6544.5
23-03-20 16:52:34,29.252,2411.1
23-03-20 17:52:34,29.552,355.2
23-03-20 18:52:34,29.652,0.0
23-03-20 19:52:34,29.652,0.0
23-03-20 20:52:34,29.452,0.0
23-03-20 21:52:34,29.452,0.0
23-03-20 22:52:34,29.352,0.0
23-03-20 23:52:34,29.152,0.0
23-03-21 00:52:34,29.352,0.0
23-03-21 01:52:34,29.152,0.0
23-03-21 02:52:34,29.152,0.0
23-03-21 03:52:34,29.152,0.0
23-03-21 04:52:34,29.152,0.0
23-03-21 05:52:34,29.152,0.0
23-03-21 06:52:34,29.152,839.6
23-03-21 07:52:34,29.452,2927.8
23-03-21 08:52:34,29.552,3100.0
23-03-21 09:52:34,29.853,17911.2
23-03-21 10:52:34,29.953,19977.9
23-03-21 11:52:34,29.953,6200.0
23-03-21 12:52:34,29.853,20666.8
23-03-21 13:52:34,29.853,11711.2
23-03-21 14:52:34,29.953,13089.0
23-03-21 15:52:34,29.752,9300.1
23-03-21 16:52:34,29.452,1065.6
23-03-21 17:52:34,29.352,129.2
23-03-21 18:52:34,29.352,0.0
23-03-21 19:52:34,29.252,0.0
23-03-21 20:52:34,29.252,0.0
23-03-21 21:52:34,29.152,0.0
23-03-21 22:52:34,29.152,0.0
23-03-21 23:52:34,29.152,0.0
23-03-22 00:52:34,29.152,0.0
23-03-22 01:52:34,29.152,0.0
23-03-22 02:52:34,29.152,0.0
23-03-22 03:52:34,29.152,0.0
23-03-22 04:52:34,29.152,0.0
23-03-22 05:52:34,29.152,0.0
23-03-22 06:52:34,29.252,968.8
23-03-22 07:52:34,29.452,4822.3
23-03-22 08:52:34,29.652,9300.1
23-03-22 09:52:34,29.853,6544.5
23-03-22 10:52:34,29.953,41333.6
23-03-22 11:52:34,29.853,22044.6
23-03-22 12:52:34,29.853,26178.0
23-03-22 13:52:34,29.752,12400.1
