"Date Time, GMT-10:00","Temp, °C (LGR S/N: 10649220, SEN S/N: 10649220)","Intensity, Lux (LGR S/N: 10649220, SEN S/N: 10649220)"
23-03-08 08:39:56,28.060,0.0
23-03-08 09:39:56,28.159,247.6
23-03-08 10:39:56,29.853,1463.9
23-03-08 11:39:56,29.652,2238.9
23-03-08 12:39:56,29.053,2411.1
23-03-08 13:39:56,29.452,107.6
23-03-08 14:39:56,34.268,226.0
23-03-08 15:39:56,41.928,1377.8
23-03-08 16:39:56,29.152,3616.7
23-03-08 17:39:56,29.152,570.5
23-03-08 18:39:56,29.152,0.0
23-03-08 19:39:56,29.053,0.0
23-03-08 20:39:56,29.053,0.0
23-03-08 21:39:56,28.953,0.0
23-03-08 22:39:56,28.953,0.0
23-03-08 23:39:56,28.953,0.0
23-03-09 00:39:56,28.953,0.0
23-03-09 01:39:56,28.953,0.0
23-03-09 02:39:56,28.953,0.0
23-03-09 03:39:56,28.953,0.0
23-03-09 04:39:56,28.953,0.0
23-03-09 05:39:56,28.953,0.0
23-03-09 06:39:56,28.953,592.0
23-03-09 07:39:56,29.152,1980.6
23-03-09 08:39:56,29.252,3272.2
23-03-09 09:39:56,29.352,2583.4
23-03-09 10:39:56,29.152,2497.2
23-03-09 11:39:56,29.552,14466.8
23-03-09 12:39:56,29.252,4650.0
23-03-09 13:39:56,29.053,2669.5
23-03-09 14:39:56,29.652,11022.3
23-03-09 15:39:56,29.252,2755.6
23-03-09 16:39:56,29.053,1894.5
23-03-09 17:39:56,29.152,624.3
23-03-09 18:39:56,28.953,0.0
23-03-09 19:39:56,28.953,0.0
23-03-09 20:39:56,28.953,0.0
23-03-09 21:39:56,29.053,0.0
23-03-09 22:39:56,29.053,0.0
23-03-09 23:39:56,29.053,0.0
23-03-10 00:39:56,29.053,0.0
23-03-10 01:39:56,29.053,0.0
23-03-10 02:39:56,29.053,0.0
23-03-10 03:39:56,28.953,0.0
23-03-10 04:39:56,29.152,0.0
23-03-10 05:39:56,29.152,0.0
23-03-10 06:39:56,29.053,904.2
23-03-10 07:39:56,29.352,3616.7
23-03-10 08:39:56,29.352,3444.5
23-03-10 09:39:56,29.452,5166.7
23-03-10 10:39:56,29.352,6200.0
23-03-10 11:39:56,29.252,4650.0
23-03-10 12:39:56,29.552,9644.5
23-03-10 13:39:56,29.552,7577.8
23-03-10 14:39:56,29.652,3616.7
23-03-10 15:39:56,29.552,9644.5
23-03-10 16:39:56,29.152,1033.3
23-03-10 17:39:56,29.053,452.1
23-03-10 18:39:56,29.053,0.0
23-03-10 19:39:56,29.053,0.0
23-03-10 20:39:56,29.053,0.0
23-03-10 21:39:56,28.853,0.0
23-03-10 22:39:56,28.853,0.0
23-03-10 23:39:56,28.853,0.0
23-03-11 00:39:56,28.853,0.0
23-03-11 01:39:56,28.953,0.0
23-03-11 02:39:56,28.953,0.0
23-03-11 03:39:56,28.953,0.0
